-0.951252	-0.600327	-0.132697	-0.155274	-0.300236	0.709553	0.055943	-0.567411	-0.204746	-0.356133	0.741397	-0.065074	0.508621	0.429092	0.445751	0.030888	0.588513	-0.512070	0.733797	-0.604966	0.749627	0.304282	-0.874299	
0.105300	-0.151202	-0.739717	-0.986384	-0.903664	-0.122615	0.677446	-0.790705	-1.048505	-0.662996	0.541437	0.495566	0.460697	0.221486	-0.492594	0.479998	0.768747	0.619563	-0.569205	-0.046262	-0.986897	-0.870568	-0.949399	
-0.499887	0.409392	-0.198318	-0.673877	-0.448819	-0.672049	0.455438	-0.762961	-0.914320	0.021572	-0.311449	0.584158	-0.712300	0.768716	-0.768843	-0.975698	-0.673212	0.598048	-0.541790	0.099037	-0.350676	0.033290	0.281202	
-0.094406	0.752472	0.714632	-0.976930	-1.035774	-0.124151	0.386871	0.612399	-0.996155	0.633683	0.555204	-0.300698	0.024625	0.268548	-0.181375	-0.532700	0.787946	0.835319	0.307323	0.019780	-0.646937	-0.950076	-0.840574	
-0.308304	-0.149743	-0.412777	-0.651099	-0.141764	0.274805	0.785119	0.227871	0.847465	-0.645299	-0.095029	-0.651471	0.672805	-0.154060	-0.468841	-0.045326	0.023029	-0.443492	-0.418072	-0.773656	-0.529425	-0.668844	0.740612	
-0.255141	0.455810	0.111478	0.149662	-0.786473	0.278277	-1.106061	0.233781	0.533332	-0.481426	-1.061689	-0.173786	-1.098144	0.534831	0.090004	-0.074225	0.042205	-0.040691	0.363355	0.074561	0.173338	0.284854	0.486028	
-0.936617	-0.199116	0.507187	-0.935605	-0.055375	-0.887981	0.029149	-0.456581	-0.869124	-0.523765	0.946045	-0.006672	0.212687	-0.872835	-0.274520	0.908305	0.725197	-0.311447	-0.493586	-0.389017	-0.856766	1.036040	-0.595288	
-0.983047	-0.624122	-0.431600	0.449363	0.136656	-0.953255	-0.583339	-0.826577	-0.657590	0.036538	-0.730731	0.176318	-0.877458	-0.188526	0.415715	-0.441335	-1.001814	-0.559686	0.255614	0.605253	-0.014236	0.579702	-1.002413	
-0.029421	0.870393	0.118367	0.041770	-0.104159	-0.030587	-0.802248	0.795361	-0.672721	-1.030047	-0.622114	-0.581978	-0.276359	0.497399	-0.553924	0.691847	-0.361086	0.321756	-0.735009	-1.057513	0.029823	-0.487480	-0.489089	
-0.209033	0.760348	-0.716090	0.685052	-0.310518	0.825462	0.225489	-0.729305	-0.595297	-0.471212	-0.133426	-0.624049	-0.768733	-1.007100	-0.986452	0.228406	0.509406	0.179418	0.489186	-1.121478	-0.133671	0.109824	0.788204	
